CustomerID,Age,AnnualIncome,WebsiteVisits,AppSessions,PreviousOrders,AverageOrderValue,DaysSinceLastPurchase,ReturnRate,CancellationRate,LoyaltyTier,DiscountUsedLastCampaign,Year1Spending,FutureSpending,TotalEngagement,SpendingGrowth,SpendingGrowthRate,OrderIntensity,NetEngagementScore,Segment
LTV01210,48,85200.44,76,3,6,1628.28,50,0.041,0.087,Gold,No,9732.42,8223.23,79,-1509.1900000000005,-0.1550523865198461,0.11764705882352941,72.2,High-Value Customer
LTV01211,49,68018.73,154,191,3,730.44,264,0.057,0.02,Bronze,No,2931.38,1757.14,345,-1174.24,-0.4004392336600304,0.011320754716981131,340.3,High-Potential Customer
LTV01212,35,70337.52,86,39,10,1289.43,363,0.009,0.059,Silver,Yes,13123.48,6282.14,125,-6841.339999999999,-0.5212656044277564,0.027472527472527472,128.2,At-Risk Valuable Customer
LTV01213,36,78021.46,135,14,6,740.66,3,0.04,0.096,Gold,No,4375.0,4435.78,149,60.779999999999745,0.013889396709323525,1.5,141.4,Medium-Value Customer
LTV01214,33,57424.99,98,183,2,1595.03,260,0.117,0.039,Gold,No,3827.37,2500.97,281,-1326.4,-0.34646598944198187,0.007662835249042145,267.40000000000003,Low-Value Customer
LTV01215,47,59580.08,119,120,0,1601.65,314,0.03,0.086,Bronze,Yes,855.11,2937.31,239,2082.2,2.432164091063064,0.0,227.4,Low-Value Customer
LTV01216,25,73779.29,119,134,1,1338.28,358,0.222,0.23,Bronze,No,1869.37,585.84,253,-1283.5299999999997,-0.6862438982661184,0.002785515320334262,208.8,Low-Value Customer
LTV01217,25,75442.56,180,90,5,1189.28,52,0.026,0.085,Silver,No,6650.89,6284.6,270,-366.28999999999996,-0.055065552797776265,0.09433962264150944,263.9,High-Potential Customer
LTV01218,55,62143.81,12,254,0,1200.8,309,0.212,0.022,Silver,Yes,161.28,2366.16,266,2204.8799999999997,13.586886862213456,0.0,242.60000000000002,Low-Engagement Customer
LTV01219,58,77653.85,105,252,18,2079.52,278,0.254,0.049,Gold,Yes,34452.99,17822.78,357,-16630.21,-0.4826787840827724,0.06451612903225806,344.70000000000005,High-Value Customer
LTV01220,55,70322.5,37,260,1,1449.68,157,0.223,0.163,Bronze,No,1339.07,1433.3,297,94.23000000000002,0.0703172222346594,0.006329113924050633,259.4,Low-Engagement Customer
LTV01221,52,58689.93,13,242,5,2037.3,127,0.025,0.283,Bronze,No,10437.04,5830.26,255,-4606.780000000001,-0.4413453100390495,0.0390625,229.2,Medium-Value Customer
LTV01222,62,41087.9,172,114,3,1916.1,105,0.2,0.076,Bronze,No,5328.58,3901.32,286,-1427.2599999999998,-0.2677997140487618,0.02830188679245283,261.4,High-Potential Customer
LTV01223,31,56148.9,77,114,6,2223.93,26,0.256,0.17,Gold,No,12307.51,8575.99,191,-3731.5200000000004,-0.30316585841828136,0.2222222222222222,154.4,High-Value Customer
LTV01224,46,52855.29,113,113,1,1584.35,35,0.024,0.02,Gold,Yes,2133.0,3640.55,226,1507.5500000000002,0.7064432989690722,0.027777777777777776,222.6,Medium-Value Customer
LTV01225,18,65908.7,44,62,7,1645.27,42,0.043,0.078,Bronze,No,12209.18,7048.85,106,-5160.33,-0.4226252192842366,0.16279069767441862,100.9,Medium-Value Customer
LTV01226,37,71166.06,35,186,3,2372.38,185,0.4,0.082,Bronze,Yes,6004.9,3598.18,221,-2406.72,-0.40072595281306717,0.016129032258064516,175.8,Medium-Value Customer
LTV01227,35,49088.52,47,5,1,1967.51,341,0.073,0.104,Bronze,No,2518.98,2572.06,52,53.07999999999993,0.02106365923539073,0.0029239766081871343,35.300000000000004,Low-Value Customer
LTV01228,63,99539.6,130,204,21,2011.55,295,0.023,0.077,Bronze,No,42171.24,22321.58,334,-19849.659999999996,-0.47068071318952936,0.07094594594594594,345.0,High-Value Customer
LTV01229,20,18000.0,174,26,8,299.99,333,0.286,0.125,Gold,Yes,2184.04,2671.67,200,487.6300000000001,0.22316753926701577,0.023952095808383235,166.9,High-Potential Customer
LTV01230,57,97696.5,112,43,6,1326.89,81,0.07,0.128,Gold,Yes,8377.43,8421.13,155,43.69999999999891,0.005215774315712957,0.07317073170731707,141.2,High-Value Customer
LTV01231,38,108027.85,50,215,0,1905.31,8,0.106,0.164,Gold,Yes,536.78,6053.98,265,5517.2,10.259213804901632,0.0,238.0,Medium-Value Customer
LTV01232,26,46997.73,125,139,11,2282.95,69,0.237,0.0,Gold,No,23537.85,11606.42,264,-11931.429999999998,-0.5068824517765311,0.15714285714285714,251.3,High-Value Customer
LTV01233,65,106420.76,105,174,18,841.29,20,0.105,0.022,Silver,Yes,14670.59,9738.16,279,-4932.43,-0.3361891928550348,0.8571428571428571,284.3,High-Value Customer
LTV01234,40,86421.42,139,58,3,1145.46,69,0.052,0.048,Bronze,No,3580.62,1773.6,197,-1807.02,-0.5045258849347503,0.04285714285714286,190.0,High-Potential Customer
LTV01235,60,54011.55,57,57,12,1374.74,8,0.157,0.362,Bronze,Yes,15606.34,7381.55,114,-8224.79,-0.5269821763349809,1.3333333333333333,74.1,Medium-Value Customer
LTV01236,65,90095.07,41,23,0,1867.81,121,0.033,0.032,Gold,Yes,339.67,1402.84,64,1063.1699999999998,3.12082073560924,0.0,57.5,Low-Engagement Customer
LTV01237,29,26577.35,28,56,7,1123.26,142,0.291,0.165,Silver,No,7295.19,2829.61,84,-4465.58,-0.6120427236681063,0.04895104895104895,45.400000000000006,Low-Engagement Customer
LTV01238,60,68191.31,22,94,20,1652.35,123,0.182,0.15,Bronze,No,31475.07,15932.72,116,-15542.35,-0.49378305487311475,0.16129032258064516,102.8,High-Value Customer
LTV01239,64,18000.0,17,211,0,1436.17,271,0.088,0.017,Bronze,No,175.42,48.93,228,-126.48999999999998,-0.7169822015644484,0.0,217.5,Low-Engagement Customer
LTV01240,50,18000.0,33,118,3,657.83,354,0.079,0.181,Silver,No,2229.1,2746.22,151,517.1199999999999,0.2318819783866194,0.008450704225352112,128.0,Low-Engagement Customer
LTV01241,46,28891.38,0,73,26,795.67,309,0.025,0.046,Silver,Yes,20727.36,10726.1,73,-10001.26,-0.4824916201764153,0.08387096774193549,91.9,High-Value Customer
LTV01242,62,28924.94,102,101,3,594.96,204,0.334,0.143,Silver,Yes,1750.92,2493.89,203,742.9699999999998,0.42408899949769385,0.014634146341463415,158.29999999999998,Low-Value Customer
LTV01243,30,91292.48,48,123,10,1019.23,362,0.222,0.238,Silver,No,10045.58,5928.44,171,-4117.14,-0.4098051277151031,0.027548209366391185,135.0,At-Risk Valuable Customer
LTV01244,63,67059.12,101,71,6,2578.09,190,0.073,0.034,Bronze,No,15884.24,6678.72,172,-9205.52,-0.5795014743245932,0.031413612565445025,167.29999999999998,Medium-Value Customer
LTV01245,23,87022.26,59,160,2,846.23,45,0.247,0.195,Bronze,No,1727.86,2143.33,219,415.47,0.24031442684774942,0.043478260869565216,176.8,Low-Value Customer
LTV01246,41,52687.6,168,17,7,1583.81,319,0.182,0.174,Bronze,No,11045.99,6590.56,185,-4455.429999999999,-0.4033161974438285,0.021875,156.4,High-Potential Customer
LTV01247,45,44420.66,146,256,9,1293.35,171,0.039,0.013,Bronze,Yes,12131.55,8416.67,402,-3714.879999999999,-0.30619119640965825,0.05232558139534884,405.8,High-Value Customer
LTV01248,29,65646.03,15,159,4,1293.45,251,0.148,0.073,Silver,Yes,5160.54,4065.8,174,-1094.7399999999998,-0.2120956148746304,0.015873015873015872,155.89999999999998,Medium-Value Customer
LTV01249,64,92573.49,21,229,0,1980.37,170,0.438,0.05,Bronze,No,627.18,605.16,250,-22.019999999999982,-0.03505364704384091,0.0,201.2,Low-Engagement Customer
LTV01250,26,80653.98,174,56,1,1216.16,110,0.279,0.173,Silver,Yes,1367.1,3989.2,230,2622.1,1.9165996637672686,0.009009009009009009,185.8,High-Potential Customer
LTV01251,58,63272.75,100,250,6,922.06,335,0.001,0.018,Bronze,No,5869.77,5133.33,350,-736.4400000000005,-0.12544180746307562,0.017857142857142856,354.09999999999997,Medium-Value Customer
LTV01252,54,96504.78,115,53,1,1337.72,107,0.341,0.129,Silver,Yes,1979.25,4149.96,168,2170.71,1.0961797752808988,0.009259259259259259,122.0,Medium-Value Customer
LTV01253,24,63236.6,178,214,6,1345.8,245,0.051,0.082,Gold,Yes,8664.06,6288.19,392,-2375.87,-0.27418967670160393,0.024390243902439025,384.7,High-Potential Customer
LTV01254,32,63540.17,165,150,0,1407.21,153,0.076,0.022,Bronze,No,526.67,2516.21,315,1989.54,3.770424697253966,0.0,305.2,High-Potential Customer
LTV01255,36,53639.68,51,230,7,1232.31,179,0.129,0.217,Bronze,Yes,8453.66,5564.28,281,-2889.38,-0.3417499934947118,0.03888888888888889,253.40000000000003,Medium-Value Customer
LTV01256,27,61524.27,97,90,2,1210.07,126,0.077,0.029,Silver,No,3101.78,2727.58,187,-374.2000000000003,-0.12060152508395705,0.015748031496062992,178.4,Low-Value Customer
LTV01257,55,66165.81,108,3,15,2161.81,343,0.266,0.064,Gold,Yes,29519.25,15517.18,111,-14002.07,-0.47432084755379783,0.0436046511627907,93.0,High-Value Customer
LTV01258,63,89082.09,58,3,0,1549.04,262,0.218,0.089,Bronze,Yes,309.22,2482.1,61,2172.88,7.0043195151827735,0.0,30.300000000000004,Low-Value Customer
LTV01259,57,55180.64,32,40,1,2363.62,97,0.073,0.201,Gold,No,2612.36,4119.28,72,1506.9199999999996,0.5766216671258455,0.01020408163265306,45.6,Medium-Value Customer
LTV01260,21,87403.79,68,30,6,1842.03,339,0.059,0.05,Bronze,Yes,11451.23,7527.42,98,-3923.8099999999995,-0.3426241002843987,0.01764705882352941,93.1,At-Risk Valuable Customer
LTV01261,52,38283.98,35,255,2,1778.3,286,0.099,0.13,Platinum,Yes,4030.34,3794.79,290,-235.55000000000018,-0.058429703274841656,0.006968641114982578,269.1,Medium-Value Customer
LTV01262,19,69415.9,110,193,5,1787.67,177,0.174,0.069,Gold,No,9169.72,7971.17,303,-1198.5499999999993,-0.13069311896993904,0.028089887640449437,283.70000000000005,Medium-Value Customer
LTV01263,62,101447.51,119,146,17,1084.77,165,0.021,0.447,Bronze,Yes,18766.95,8998.17,265,-9768.78,-0.5205033048361701,0.10240963855421686,235.2,High-Value Customer
LTV01264,49,74496.09,161,221,3,1257.63,360,0.017,0.084,Bronze,Yes,4219.51,3869.76,382,-349.75,-0.08286913192955353,0.008310249307479225,374.90000000000003,High-Potential Customer
LTV01265,56,81093.09,10,115,4,1756.09,0,0.444,0.058,Platinum,No,6110.0,4973.98,125,-1136.0200000000004,-0.1858975617738505,4.0,78.8,Medium-Value Customer
LTV01266,31,72882.97,154,116,1,134.43,105,0.114,0.074,Bronze,No,357.37,3670.13,270,3312.76,9.243965733738873,0.009433962264150943,252.20000000000002,High-Potential Customer
LTV01267,61,83734.59,137,6,9,1430.27,24,0.113,0.049,Silver,No,13099.51,9529.57,143,-3569.9400000000005,-0.272503894886535,0.36,135.79999999999998,High-Value Customer
LTV01268,46,119386.05,151,249,2,313.74,208,0.069,0.016,Bronze,No,942.38,3544.52,400,2602.14,2.7583158430325,0.009569377990430622,393.5,High-Potential Customer
LTV01269,59,18000.0,108,92,2,1364.38,119,0.007,0.059,Silver,No,2940.47,4601.72,200,1661.2500000000005,0.5647686360901184,0.016666666666666666,195.4,Medium-Value Customer
LTV01270,48,61703.35,173,246,22,596.6,171,0.109,0.014,Silver,No,12685.3,9731.84,419,-2953.459999999999,-0.23280704381892273,0.12790697674418605,428.70000000000005,High-Value Customer
LTV01271,33,38685.95,113,6,2,725.0,259,0.231,0.045,Bronze,No,2130.17,4063.63,119,1933.46,0.9072293622751821,0.007692307692307693,93.4,Medium-Value Customer
LTV01272,25,77156.27,159,177,15,777.1,209,0.149,0.024,Gold,No,11260.94,8200.34,336,-3060.6000000000004,-0.271764900185936,0.07142857142857142,333.70000000000005,High-Value Customer
LTV01273,59,58762.63,85,143,2,527.77,253,0.209,0.117,Silver,No,1519.47,306.55,228,-1212.92,-0.7977270186192428,0.007874015748031496,197.4,Low-Value Customer
LTV01274,62,53991.52,159,160,2,1333.21,24,0.111,0.374,Gold,No,3332.35,5513.68,319,2181.3300000000004,0.65439572802136,0.08,272.5,High-Potential Customer
LTV01275,39,114415.07,41,39,10,977.74,86,0.132,0.255,Bronze,Yes,9700.9,8455.68,80,-1245.2199999999993,-0.1283480555355136,0.11494252873563218,51.3,High-Value Customer
LTV01276,25,81829.73,9,110,2,1721.93,170,0.004,0.01,Bronze,No,4178.81,3763.22,119,-415.5900000000006,-0.09942796442900528,0.011695906432748537,119.6,Medium-Value Customer
LTV01277,34,81905.29,101,80,5,1829.66,298,0.003,0.093,Silver,No,9569.71,4509.04,181,-5060.669999999999,-0.5287664133590925,0.016722408026755852,176.39999999999998,At-Risk Valuable Customer
LTV01278,36,58262.01,41,213,12,1634.25,28,0.193,0.118,Gold,Yes,18887.33,10310.34,254,-8576.990000000002,-0.45408937687979833,0.41379310344827586,234.89999999999998,High-Value Customer
LTV01279,36,96358.77,57,153,1,1339.76,31,0.055,0.145,Bronze,No,1611.31,3155.88,210,1544.5700000000002,0.9579857471578048,0.03125,191.0,Low-Value Customer
LTV01280,64,60449.54,97,156,24,664.59,254,0.14,0.008,Bronze,Yes,15139.45,8909.63,253,-6229.8200000000015,-0.4114686155299216,0.09411764705882353,262.2,High-Value Customer
LTV01281,55,99462.22,95,18,8,1733.93,248,0.408,0.158,Bronze,No,11849.7,7923.41,113,-3926.290000000001,-0.33131291822423997,0.0321285140562249,64.4,Medium-Value Customer
LTV01282,55,73236.49,87,151,0,2023.74,299,0.244,0.025,Silver,No,696.11,368.03,238,-328.08000000000004,-0.47062873864956756,0.0,211.1,Low-Value Customer
LTV01283,25,104689.65,16,162,10,1212.91,107,0.069,0.237,Gold,No,11930.63,10458.29,178,-1472.3399999999983,-0.12339806044941039,0.09259259259259259,157.4,High-Value Customer
LTV01284,45,76070.7,78,199,11,1280.56,47,0.036,0.067,Silver,No,14671.67,8931.17,277,-5740.5,-0.39123758661511504,0.22916666666666666,277.7,High-Value Customer
LTV01285,40,23432.03,111,213,1,1713.35,342,0.02,0.128,Bronze,No,2421.88,0.0,324,-2421.88,-0.999587268044641,0.0029154518950437317,310.2,Low-Value Customer
LTV01286,54,67170.95,97,110,3,1453.45,336,0.244,0.028,Gold,Yes,4418.74,4476.57,207,57.82999999999993,0.013084480082538777,0.008902077151335312,182.79999999999998,Medium-Value Customer
LTV01287,19,72125.69,42,232,2,532.27,365,0.326,0.139,Gold,No,995.58,3989.93,274,2994.35,3.0046258203054443,0.00546448087431694,229.5,Medium-Value Customer
LTV01288,52,95905.92,159,135,3,961.99,96,0.028,0.104,Bronze,Yes,2981.98,2694.14,294,-287.84000000000015,-0.09649410991692876,0.030927835051546393,283.8,High-Potential Customer
LTV01289,34,72395.35,63,1,3,1158.95,321,0.019,0.023,Bronze,Yes,4143.57,4102.44,64,-41.13000000000011,-0.009923828044887676,0.009316770186335404,62.8,Medium-Value Customer
LTV01290,62,41159.89,94,120,15,2137.0,355,0.136,0.023,Bronze,No,30727.49,13752.13,214,-16975.36,-0.5524306596256439,0.042134831460674156,213.1,High-Value Customer
LTV01291,59,75698.36,3,152,5,1118.39,358,0.019,0.093,Bronze,No,6227.4,5658.96,155,-568.4399999999996,-0.09126581465544917,0.013927576601671309,148.79999999999998,Medium-Value Customer
LTV01292,26,33351.45,176,34,8,1726.07,327,0.099,0.203,Gold,No,13387.56,6354.85,210,-7032.709999999999,-0.5252775503862999,0.024390243902439025,187.79999999999998,High-Potential Customer
LTV01293,42,89855.93,37,93,8,1178.81,194,0.051,0.009,Gold,Yes,9316.03,7234.98,130,-2081.050000000001,-0.22335980457291657,0.041025641025641026,132.0,Medium-Value Customer
LTV01294,20,105032.19,109,123,0,1868.76,328,0.012,0.174,Gold,Yes,802.75,1893.85,232,1091.1,1.35751166407465,0.0,213.4,Low-Value Customer
LTV01295,59,89649.95,171,125,1,1363.89,145,0.121,0.33,Bronze,No,1405.53,3008.37,296,1602.84,1.1395704321983888,0.00684931506849315,251.89999999999998,High-Potential Customer
LTV01296,53,83243.39,172,211,5,1345.96,135,0.012,0.054,Gold,Yes,7112.45,5839.97,383,-1272.4799999999996,-0.1788836640448727,0.03676470588235294,381.40000000000003,High-Potential Customer
LTV01297,62,82088.15,158,158,7,240.63,183,0.009,0.062,Silver,No,2508.84,3470.74,316,961.8999999999996,0.38325152200937096,0.03804347826086957,315.90000000000003,High-Potential Customer
LTV01298,33,94740.63,156,84,16,1856.11,355,0.063,0.269,Bronze,No,29043.52,13724.37,240,-15319.15,-0.5274368452293238,0.0449438202247191,222.79999999999998,High-Value Customer
LTV01299,27,59265.57,157,109,1,2131.68,236,0.267,0.017,Platinum,No,2430.92,3543.49,266,1112.5699999999997,0.45748626599559183,0.004219409282700422,238.60000000000002,High-Potential Customer
LTV01300,61,67059.01,37,185,9,1711.01,272,0.192,0.069,Silver,Yes,15023.55,8341.91,222,-6681.639999999999,-0.4447148167499193,0.03296703296703297,204.9,High-Value Customer
LTV01301,22,74493.77,174,117,0,1943.79,139,0.035,0.129,Platinum,Yes,284.75,4947.44,291,4662.69,16.317375328083987,0.0,274.6,High-Potential Customer
LTV01302,18,85999.88,158,40,0,365.34,300,0.042,0.063,Silver,No,703.45,1210.85,198,507.39999999999986,0.7202782312442328,0.0,187.5,High-Potential Customer
LTV01303,45,122211.03,77,3,3,1196.22,233,0.256,0.099,Silver,Yes,3466.23,2390.3,80,-1075.9299999999998,-0.31031399705240204,0.01282051282051282,47.5,Low-Value Customer
LTV01304,24,64876.54,80,185,10,1295.01,77,0.243,0.116,Silver,No,11789.61,6486.03,265,-5303.580000000001,-0.4498138773142357,0.1282051282051282,239.1,Medium-Value Customer
LTV01305,58,104537.16,35,65,6,1068.74,51,0.122,0.0,Bronze,No,6910.98,5224.29,100,-1686.6899999999996,-0.2440241435883784,0.11538461538461539,93.8,Medium-Value Customer
LTV01306,56,36268.61,48,50,1,2056.56,143,0.135,0.114,Bronze,Yes,2444.86,2967.09,98,522.23,0.21351590033771353,0.006944444444444444,74.1,Low-Value Customer
LTV01307,57,89603.13,165,108,30,870.78,343,0.274,0.077,Silver,No,24079.09,13875.56,273,-10203.53,-0.42373305083162066,0.0872093023255814,267.90000000000003,High-Value Customer
LTV01308,56,43628.87,43,18,1,1325.43,328,0.1,0.041,Silver,No,1641.19,1809.43,61,168.24,0.102448559545485,0.00303951367781155,47.9,Low-Engagement Customer
LTV01309,39,107897.54,7,163,2,1300.76,239,0.021,0.245,Bronze,No,2596.35,4210.62,170,1614.27,0.621506535507344,0.008333333333333333,145.4,Medium-Value Customer
LTV01310,61,98677.51,29,196,3,1556.21,14,0.094,0.285,Bronze,No,5192.81,3488.28,225,-1704.5300000000002,-0.32818489702164694,0.2,190.1,Medium-Value Customer
LTV01311,25,51529.83,180,159,26,911.24,87,0.061,0.078,Gold,No,23488.6,11351.57,339,-12137.029999999999,-0.5166980280634834,0.29545454545454547,351.09999999999997,High-Value Customer
LTV01312,34,95492.62,138,164,12,700.24,71,0.034,0.298,Silver,Yes,8301.17,8814.91,302,513.7399999999998,0.06188020722293085,0.16666666666666666,280.8,High-Value Customer
LTV01313,18,56945.38,21,180,4,1884.45,322,0.132,0.013,Bronze,No,7157.21,6108.08,201,-1049.13,-0.14656317710712596,0.01238390092879257,190.5,Medium-Value Customer
LTV01314,39,59401.17,34,92,14,1171.15,167,0.205,0.103,Bronze,No,15347.44,8547.15,126,-6800.290000000001,-0.44306066284260814,0.08333333333333333,109.2,High-Value Customer
LTV01315,41,51120.75,0,45,5,556.05,113,0.192,0.051,Silver,Yes,3032.62,2618.93,45,-413.69000000000005,-0.13636843111530123,0.043859649122807015,25.700000000000003,Low-Engagement Customer
LTV01316,28,78746.42,47,33,13,736.7,284,0.096,0.06,Silver,Yes,9360.25,6872.57,80,-2487.6800000000003,-0.2657422886900788,0.0456140350877193,77.4,At-Risk Valuable Customer
LTV01317,39,112094.49,176,230,0,1911.35,259,0.174,0.281,Silver,No,742.67,5518.24,406,4775.57,6.421625183212984,0.0,360.5,High-Potential Customer
LTV01318,39,57465.18,115,14,8,2565.3,18,0.081,0.041,Bronze,Yes,20274.44,11597.88,129,-8676.56,-0.4279344862552921,0.42105263157894735,124.80000000000001,High-Value Customer
LTV01319,41,26568.34,177,199,0,1015.97,270,0.281,0.018,Silver,Yes,585.65,1565.09,376,979.4399999999999,1.669547430324725,0.0,346.09999999999997,High-Potential Customer
LTV01320,33,60272.32,64,199,0,940.9,159,0.148,0.018,Bronze,No,591.69,2840.25,263,2248.56,3.7938213906089184,0.0,246.39999999999998,Low-Value Customer
LTV01321,52,83747.42,31,14,14,803.78,250,0.018,0.271,Silver,Yes,11222.23,5726.55,45,-5495.679999999999,-0.4896700860625684,0.055776892430278883,30.1,Medium-Value Customer
LTV01322,24,32715.19,20,192,11,1251.38,117,0.096,0.106,Gold,Yes,14008.27,8869.85,212,-5138.42,-0.3667871345187865,0.09322033898305085,202.8,High-Value Customer
LTV01323,62,84774.77,79,151,21,1197.0,61,0.382,0.135,Gold,Yes,21933.6,12565.58,230,-9368.019999999999,-0.4270887091626927,0.3387096774193548,199.3,High-Value Customer
LTV01324,40,45696.5,0,196,12,2121.16,70,0.056,0.055,Silver,No,25120.44,11995.68,196,-13124.759999999998,-0.522452534568082,0.16901408450704225,196.9,High-Value Customer
LTV01325,53,133696.32,12,152,0,2124.05,269,0.084,0.046,Gold,Yes,7.29,3701.6,164,3694.31,445.6344993968637,0.0,151.0,Medium-Value Customer
LTV01326,26,60304.29,72,191,14,1718.57,170,0.052,0.07,Bronze,No,24231.33,14093.46,263,-10137.870000000003,-0.4183613379315981,0.08187134502923976,264.8,High-Value Customer
LTV01327,52,41199.66,139,202,4,2525.16,307,0.317,0.023,Bronze,Yes,9025.84,6011.15,341,-3014.6900000000005,-0.33396958404048377,0.012987012987012988,311.0,High-Potential Customer
LTV01328,47,81162.11,78,190,4,1574.75,317,0.098,0.027,Bronze,Yes,6669.71,6006.21,268,-663.5,-0.09946467467480972,0.012578616352201259,259.5,Medium-Value Customer
LTV01329,27,88545.72,127,80,9,365.5,111,0.056,0.401,Platinum,Yes,3775.6,3964.81,207,189.21000000000004,0.05010061960493567,0.08035714285714286,170.3,Medium-Value Customer
LTV01330,41,39690.51,117,52,2,1704.54,345,0.156,0.162,Bronze,Yes,3268.12,981.79,169,-2286.33,-0.699371696358653,0.005780346820809248,139.20000000000002,Low-Value Customer
LTV01331,32,64227.73,51,84,2,939.24,299,0.255,0.02,Silver,No,1994.77,2396.17,135,401.4000000000001,0.2011253801790788,0.006666666666666667,109.5,Low-Value Customer
